Time (s)	Vds (V)	Ids (A)	Vgs (V)	Igs (A)
3.7606610000000001E+3	-1.0000000000000000E+0	-1.0950004707410701E-6	-1.0800000429153440E+0	1.9916486238003020E-8
3.7615479999999998E+3	-1.0000000000000000E+0	-8.6157479017856531E-7	-1.0199999809265139E+0	2.1986938492091209E-8
3.7626309999999999E+3	-1.0000000000000000E+0	-6.9172739358691615E-7	-9.5999997854232788E-1	2.5405395120969839E-8
3.7635490000000000E+3	-1.0000000000000000E+0	-5.4950368166828412E-7	-8.9999997615814209E-1	2.8326761380981221E-8
3.7645490000000000E+3	-1.0000000000000000E+0	-4.1334629941047751E-7	-8.3999997377395630E-1	2.8720272382543041E-8
3.7663660000000000E+3	-1.0000000000000000E+0	-3.4612978083714552E-7	-7.7999997138977051E-1	3.5248650220864868E-8
3.7665500000000002E+3	-1.0000000000000000E+0	-2.6383196427559602E-7	-7.2000002861022949E-1	3.6260367153317929E-8
3.7677390000000000E+3	-1.0000000000000000E+0	-2.0702374570191751E-7	-6.6000002622604370E-1	3.9415883890114862E-8
3.7685500000000002E+3	-1.0000000000000000E+0	-1.5776777217979540E-7	-6.0000002384185791E-1	4.1427732355714397E-8
3.7695490000000000E+3	-1.0000000000000000E+0	-1.1852466741402170E-7	-5.4000002145767212E-1	4.3414594586010941E-8
3.7705470000000000E+3	-1.0000000000000000E+0	-8.4670354283389315E-8	-4.7999998927116388E-1	4.5059707076688937E-8
3.7715630000000001E+3	-1.0000000000000000E+0	-6.2950327617272705E-8	-4.1999998688697809E-1	4.6750283644314550E-8
3.7725479999999998E+3	-1.0000000000000000E+0	-4.4448555058806960E-8	-3.6000001430511469E-1	4.7987519735670503E-8
3.7735479999999998E+3	-1.0000000000000000E+0	-3.0928468675028853E-8	-3.0000001192092901E-1	4.9037481630875852E-8
3.7745479999999998E+3	-1.0000000000000000E+0	-2.1694862795129669E-8	-2.3999999463558200E-1	4.9981345284777490E-8
3.7755490000000000E+3	-1.0000000000000000E+0	-1.5673924380621429E-8	-1.8000000715255740E-1	5.0960970554569940E-8
3.7765479999999998E+3	-1.0000000000000000E+0	-1.1831665425177110E-8	-1.1999999731779100E-1	5.2251923676749363E-8
3.7775470000000000E+3	-1.0000000000000000E+0	-1.1100828700705280E-8	-5.9999998658895493E-2	5.2221547974795612E-8
3.7786129999999998E+3	-1.0000000000000000E+0	-1.0998880917156841E-8	0.0000000000000000E+0	5.3434909830230033E-8
3.7795479999999998E+3	-1.0000000000000000E+0	-1.1400342003753389E-8	5.9999998658895493E-2	5.4091643164611007E-8
3.7805479999999998E+3	-1.0000000000000000E+0	-1.2089788725688780E-8	1.1999999731779100E-1	5.4517911962648207E-8
3.7815479999999998E+3	-1.0000000000000000E+0	-1.2980270192031180E-8	1.8000000715255740E-1	5.4578745078970308E-8
3.7825479999999998E+3	-1.0000000000000000E+0	-1.4076519505579199E-8	2.3999999463558200E-1	5.4204715382866197E-8
3.7835479999999998E+3	-1.0000000000000000E+0	-1.5441095513324399E-8	3.0000001192092901E-1	5.3442811065451678E-8
3.7845479999999998E+3	-1.0000000000000000E+0	-1.7142463448749371E-8	3.6000001430511469E-1	4.9646306621298208E-8
3.7860400000000000E+3	-1.0000000000000000E+0	-1.9540799200967740E-8	4.1999998688697809E-1	5.3500425423180793E-8
3.7865459999999998E+3	-1.0000000000000000E+0	-2.2307634850449179E-8	4.7999998927116388E-1	5.3864621207821983E-8
3.7875490000000000E+3	-1.0000000000000000E+0	-2.5852251894775691E-8	5.4000002145767212E-1	5.5576503399379362E-8
3.7885459999999998E+3	-1.0000000000000000E+0	-2.2203982652513329E-8	4.7999998927116388E-1	3.8982069128223877E-8
3.7895470000000000E+3	-1.0000000000000000E+0	-1.8774592547288190E-8	4.1999998688697809E-1	2.8711795607705429E-8
3.7905470000000000E+3	-1.0000000000000000E+0	-1.5732359415210340E-8	3.6000001430511469E-1	2.1020698071083640E-8
3.7915659999999998E+3	-1.0000000000000000E+0	-1.3066316029153310E-8	3.0000001192092901E-1	1.4567804740295290E-8
3.7925479999999998E+3	-1.0000000000000000E+0	-1.0789239723862920E-8	2.3999999463558200E-1	9.4928029881202746E-9
3.7935490000000000E+3	-1.0000000000000000E+0	-8.8722824642673004E-9	1.8000000715255740E-1	5.7499169869856806E-9
3.7946140000000000E+3	-1.0000000000000000E+0	-7.2664736450178679E-9	1.1999999731779100E-1	1.8626571396396230E-9
3.7955470000000000E+3	-1.0000000000000000E+0	-5.8877946962354599E-9	5.9999998658895493E-2	-9.9813934895109923E-10
3.7965470000000000E+3	-1.0000000000000000E+0	-4.7420622983906924E-9	0.0000000000000000E+0	-3.4226894651823159E-9
3.7975479999999998E+3	-1.0000000000000000E+0	-3.7565470734080009E-9	-5.9999998658895493E-2	-5.5925606368134603E-9
3.7985470000000000E+3	-1.0000000000000000E+0	-2.9170632576125399E-9	-1.1999999731779100E-1	-7.5405957034035964E-9
3.7995479999999998E+3	-1.0000000000000000E+0	-2.1856547682830300E-9	-1.8000000715255740E-1	-9.4212291301687401E-9
3.8005479999999998E+3	-1.0000000000000000E+0	-1.5500545291757821E-9	-2.3999999463558200E-1	-1.1305225200430870E-8
3.8015479999999998E+3	-1.0000000000000000E+0	-1.0124325822147280E-9	-3.0000001192092901E-1	-1.3240492258148609E-8
3.8025479999999998E+3	-1.0000000000000000E+0	-5.6144000559754659E-10	-3.6000001430511469E-1	-1.5243029949374431E-8
3.8035459999999998E+3	-1.0000000000000000E+0	-5.0216913960454690E-10	-4.1999998688697809E-1	-1.4773857692773619E-8
3.8056089999999999E+3	-1.0000000000000000E+0	-1.3746023763694379E-10	-4.7999998927116388E-1	-1.7657423967420979E-8
3.8065459999999998E+3	-1.0000000000000000E+0	-8.8036064549434911E-11	-5.4000002145767212E-1	-1.9711780652187368E-8
3.8075479999999998E+3	-1.0000000000000000E+0	-2.2915601360917750E-10	-6.0000002384185791E-1	-2.1533525185191141E-8
3.8085479999999998E+3	-1.0000000000000000E+0	-8.9726448493365751E-10	-6.6000002622604370E-1	-2.3029183893186200E-8
3.8095479999999998E+3	-1.0000000000000000E+0	-2.3064732346256278E-9	-7.2000002861022949E-1	-2.3664867399020298E-8
3.8106160000000000E+3	-1.0000000000000000E+0	-5.2629829383477036E-9	-7.7999997138977051E-1	-2.5087130595125021E-8
3.8115479999999998E+3	-1.0000000000000000E+0	-1.1197316851507820E-8	-8.3999997377395630E-1	-2.5663782210472160E-8
3.8125470000000000E+3	-1.0000000000000000E+0	-2.2553479084308489E-8	-8.9999997615814209E-1	-2.5937355374594521E-8
3.8135479999999998E+3	-1.0000000000000000E+0	-4.3367350599510252E-8	-9.5999997854232788E-1	-2.6010024356537539E-8
3.8145479999999998E+3	-1.0000000000000000E+0	-7.9979862732670881E-8	-1.0199999809265139E+0	-2.6035523958967129E-8
3.8155479999999998E+3	-1.0000000000000000E+0	-1.4486658983514639E-7	-1.0800000429153440E+0	-2.5814580695282530E-8
3.8165650000000000E+3	-1.0000000000000000E+0	-2.4195063019760710E-7	-1.1399999856948850E+0	-2.6251745666172610E-8
3.8175479999999998E+3	-1.0000000000000000E+0	-3.9484916669607628E-7	-1.2000000476837160E+0	-2.6853419043959551E-8
3.8185470000000000E+3	-1.0000000000000000E+0	-6.1613832258444745E-7	-1.2599999904632571E+0	-2.7930964208167100E-8
3.8195470000000000E+3	-1.0000000000000000E+0	-9.1957605263814912E-7	-1.3200000524520870E+0	-2.9530323075732671E-8
3.8205479999999998E+3	-1.0000000000000000E+0	-1.3257026694191150E-6	-1.3799999952316280E+0	-3.1333232897168273E-8
3.8215630000000001E+3	-1.0000000000000000E+0	-1.8184410919275249E-6	-1.4400000572204590E+0	-3.4034620455258853E-8
3.8225459999999998E+3	-1.0000000000000000E+0	-2.4312746518262429E-6	-1.5000000000000000E+0	-3.6735034569801428E-8
3.8235459999999998E+3	-1.0000000000000000E+0	-3.2877337616810109E-6	-1.5599999427795410E+0	-3.7800408136945407E-8
3.8251840000000002E+3	-1.0000000000000000E+0	-3.9347196434391663E-6	-1.6200000047683720E+0	-4.4101454932388151E-8
3.8255470000000000E+3	-1.0000000000000000E+0	-4.8438441808684729E-6	-1.6799999475479130E+0	-4.6574186285397452E-8
3.8266149999999998E+3	-1.0000000000000000E+0	-5.7870161072060000E-6	-1.7400000095367429E+0	-5.1043784310422779E-8
3.8275479999999998E+3	-1.0000000000000000E+0	-6.7603741626953706E-6	-1.7999999523162840E+0	-5.5294179901466123E-8
3.8285479999999998E+3	-1.0000000000000000E+0	-7.7403938121278770E-6	-1.8600000143051150E+0	-5.9908096261551691E-8
3.8295470000000000E+3	-1.0000000000000000E+0	-8.7146090663736686E-6	-1.9199999570846560E+0	-6.4771093377657962E-8
3.8305479999999998E+3	-1.0000000000000000E+0	-9.6700559879536741E-6	-1.9800000190734861E+0	-6.9958510096057580E-8
3.8315470000000000E+3	-1.0000000000000000E+0	-1.0625636605254840E-5	-2.0399999618530269E+0	-7.5082127182213298E-8
3.8325650000000000E+3	-1.0000000000000000E+0	-1.1501371773192661E-5	-2.0999999046325679E+0	-8.0986239936464699E-8
3.8335479999999998E+3	-1.0000000000000000E+0	-1.2379646250337830E-5	-2.1600000858306880E+0	-8.6830603152066032E-8
3.8345479999999998E+3	-1.0000000000000000E+0	-1.3232325727585700E-5	-2.2200000286102290E+0	-9.2900300785458967E-8
3.8355479999999998E+3	-1.0000000000000000E+0	-1.4055013707547909E-5	-2.2799999713897710E+0	-9.9218382842991559E-8
3.8365479999999998E+3	-1.0000000000000000E+0	-1.4848970749881120E-5	-2.3399999141693120E+0	-1.0756122748034609E-7
3.8375650000000000E+3	-1.0000000000000000E+0	-1.5618108591297641E-5	-2.4000000953674321E+0	-1.1288452128610519E-7
3.8385459999999998E+3	-1.0000000000000000E+0	-1.6361354937544089E-5	-2.4600000381469731E+0	-1.2010299599296559E-7
3.8395459999999998E+3	-1.0000000000000000E+0	-1.7068552551791069E-5	-2.5199999809265141E+0	-1.2769305612891910E-7
3.8405459999999998E+3	-1.0000000000000000E+0	-1.7001211745082401E-5	-2.4600000381469731E+0	-1.0780024695122850E-7
3.8415459999999998E+3	-1.0000000000000000E+0	-1.6622030670987439E-5	-2.4000000953674321E+0	-9.3155740898964723E-8
3.8426309999999999E+3	-1.0000000000000000E+0	-1.6392838006140661E-5	-2.3399999141693120E+0	-8.2029103509739798E-8
3.8447570000000001E+3	-1.0000000000000000E+0	-1.5816985978744921E-5	-2.2799999713897710E+0	-7.1640322119037591E-8
3.8455479999999998E+3	-1.0000000000000000E+0	-1.5229939890559759E-5	-2.2200000286102290E+0	-6.2353073815302196E-8
3.8465500000000002E+3	-1.0000000000000000E+0	-1.4593767446058340E-5	-2.1600000858306880E+0	-5.3593254278894158E-8
3.8475470000000000E+3	-1.0000000000000000E+0	-1.3899635632697031E-5	-2.0999999046325679E+0	-4.5487155375667498E-8
3.8485479999999998E+3	-1.0000000000000000E+0	-1.3149022379366220E-5	-2.0399999618530269E+0	-3.7905920180492103E-8
3.8495470000000000E+3	-1.0000000000000000E+0	-1.2341105502855500E-5	-1.9800000190734861E+0	-3.0929196981333007E-8
3.8505479999999998E+3	-1.0000000000000000E+0	-1.1490023098303940E-5	-1.9199999570846560E+0	-2.4363208339650548E-8
3.8515470000000000E+3	-1.0000000000000000E+0	-1.0592233593342829E-5	-1.8600000143051150E+0	-1.8403708779146651E-8
3.8525479999999998E+3	-1.0000000000000000E+0	-9.6228550319210626E-6	-1.7999999523162840E+0	-1.3292146050503110E-8
3.8535639999999998E+3	-1.0000000000000000E+0	-8.6893542174948379E-6	-1.7400000095367429E+0	-8.1895468184711717E-9
3.8545479999999998E+3	-1.0000000000000000E+0	-7.7082795542082749E-6	-1.6799999475479130E+0	-3.9852379174476482E-9
3.8555479999999998E+3	-1.0000000000000000E+0	-6.7329538069316186E-6	-1.6200000047683720E+0	-2.4546384369550372E-10
3.8565459999999998E+3	-1.0000000000000000E+0	-5.7832658058032394E-6	-1.5599999427795410E+0	2.7499080790249759E-9
3.8575459999999998E+3	-1.0000000000000000E+0	-4.8857259571377654E-6	-1.5000000000000000E+0	4.6455501667708177E-9
3.8586140000000000E+3	-1.0000000000000000E+0	-4.0646859815751668E-6	-1.4400000572204590E+0	7.5934050158821264E-9
3.8595459999999998E+3	-1.0000000000000000E+0	-3.3340716072416399E-6	-1.3799999952316280E+0	9.5489145479632498E-9
3.8605470000000000E+3	-1.0000000000000000E+0	-2.7034855065721790E-6	-1.3200000524520870E+0	1.1381602327276140E-8
3.8615479999999998E+3	-1.0000000000000000E+0	-2.1725702481489861E-6	-1.2599999904632571E+0	1.3262987152984350E-8
3.8625470000000000E+3	-1.0000000000000000E+0	-1.6884446267795279E-6	-1.2000000476837160E+0	1.3212251737115819E-8
3.8643409999999999E+3	-1.0000000000000000E+0	-1.4096307268118839E-6	-1.1399999856948850E+0	1.8944382063068591E-8
3.8645470000000000E+3	-1.0000000000000000E+0	-1.1064183809139649E-6	-1.0800000429153440E+0	2.0131647460175369E-8
3.8655680000000002E+3	-1.0000000000000000E+0	-8.7579167029616656E-7	-1.0199999809265139E+0	2.2705698654590382E-8
3.8665639999999998E+3	-1.0000000000000000E+0	-6.9899334675938008E-7	-9.5999997854232788E-1	2.5763393196598369E-8
3.8675470000000000E+3	-1.0000000000000000E+0	-5.5532575515826466E-7	-8.9999997615814209E-1	2.8609848712335409E-8
3.8685470000000000E+3	-1.0000000000000000E+0	-4.3935895632785099E-7	-8.3999997377395630E-1	3.1392360710924549E-8
3.8695479999999998E+3	-1.0000000000000000E+0	-3.4519780456321309E-7	-7.7999997138977051E-1	3.4050334107860181E-8
3.8705479999999998E+3	-1.0000000000000000E+0	-2.6903472871708800E-7	-7.2000002861022949E-1	3.6558677862785771E-8
3.8715470000000000E+3	-1.0000000000000000E+0	-2.0749175178025331E-7	-6.6000002622604370E-1	3.8886845743490987E-8
3.8725479999999998E+3	-1.0000000000000000E+0	-1.5819037457731611E-7	-6.0000002384185791E-1	4.1109288417828793E-8
3.8735459999999998E+3	-1.0000000000000000E+0	-1.1878991301728090E-7	-5.4000002145767212E-1	4.2764163765696139E-8
3.8746120000000001E+3	-1.0000000000000000E+0	-8.4759328444761195E-8	-4.7999998927116388E-1	4.4848835756283727E-8
3.8755630000000001E+3	-1.0000000000000000E+0	-6.3129760974334203E-8	-4.1999998688697809E-1	4.6565105549234431E-8
3.8765470000000000E+3	-1.0000000000000000E+0	-4.4460129799972492E-8	-3.6000001430511469E-1	4.7843599304542288E-8
3.8775470000000000E+3	-1.0000000000000000E+0	-3.0882894463957200E-8	-3.0000001192092901E-1	4.8903583405035527E-8
3.8785479999999998E+3	-1.0000000000000000E+0	-2.1637212910263770E-8	-2.3999999463558200E-1	4.9890470421587452E-8
3.8795479999999998E+3	-1.0000000000000000E+0	-1.5903545147466499E-8	-1.8000000715255740E-1	5.0842512422377688E-8
3.8805479999999998E+3	-1.0000000000000000E+0	-1.2766170343070369E-8	-1.1999999731779100E-1	5.1729895034213768E-8
3.8815500000000002E+3	-1.0000000000000000E+0	-9.2953325037115064E-9	-5.9999998658895493E-2	4.3745696842734112E-8
3.8837779999999998E+3	-1.0000000000000000E+0	-1.0361945967929390E-8	0.0000000000000000E+0	4.8441314959291048E-8
3.8845470000000000E+3	-1.0000000000000000E+0	-1.1061728422134820E-8	5.9999998658895493E-2	4.9870646279259738E-8
3.8855490000000000E+3	-1.0000000000000000E+0	-1.1932432819605760E-8	1.1999999731779100E-1	5.0791108208159130E-8
3.8865470000000000E+3	-1.0000000000000000E+0	-1.2930727599780310E-8	1.8000000715255740E-1	5.1106322729310698E-8
3.8875479999999998E+3	-1.0000000000000000E+0	-1.4113462398768209E-8	2.3999999463558200E-1	5.0923802064062329E-8
3.8885470000000000E+3	-1.0000000000000000E+0	-1.5566469002692429E-8	3.0000001192092901E-1	5.0437783727375063E-8
3.8895479999999998E+3	-1.0000000000000000E+0	-1.7363477766707550E-8	3.6000001430511469E-1	4.9710561000892988E-8
3.8906140000000000E+3	-1.0000000000000000E+0	-1.9659507799474341E-8	4.1999998688697809E-1	5.0768040438242678E-8
3.8915459999999998E+3	-1.0000000000000000E+0	-2.2565949109321078E-8	4.7999998927116388E-1	5.2123571236961652E-8
3.8925459999999998E+3	-1.0000000000000000E+0	-2.6168203604015620E-8	5.4000002145767212E-1	5.4290353546093677E-8
3.8935459999999998E+3	-1.0000000000000000E+0	-2.2459566650923080E-8	4.7999998927116388E-1	3.7972640143379983E-8
3.8945459999999998E+3	-1.0000000000000000E+0	-1.8948377089600399E-8	4.1999998688697809E-1	2.7915705302916649E-8
3.8955470000000000E+3	-1.0000000000000000E+0	-1.5825795784962789E-8	3.6000001430511469E-1	2.0186972093938490E-8
3.8965470000000000E+3	-1.0000000000000000E+0	-1.3120413200340410E-8	3.0000001192092901E-1	1.4034688966546581E-8
3.8975479999999998E+3	-1.0000000000000000E+0	-1.0805392136603590E-8	2.3999999463558200E-1	9.0514538086949869E-9
3.8985490000000000E+3	-1.0000000000000000E+0	-8.8568690159718244E-9	1.8000000715255740E-1	4.9290420633951726E-9
3.8995470000000000E+3	-1.0000000000000000E+0	-7.2433232745083842E-9	1.1999999731779100E-1	1.5550017939958140E-9
3.9005479999999998E+3	-1.0000000000000000E+0	-5.8494209476123160E-9	5.9999998658895493E-2	-1.2676596439220591E-9
3.9015470000000000E+3	-1.0000000000000000E+0	-4.8727035739659641E-9	0.0000000000000000E+0	-1.9781232207805029E-9
3.9034530000000000E+3	-1.0000000000000000E+0	-3.8473846331044106E-9	-5.9999998658895493E-2	-4.6625139304978802E-9
3.9045479999999998E+3	-1.0000000000000000E+0	-2.9664517509075949E-9	-1.1999999731779100E-1	-7.0311427791125416E-9
3.9055490000000000E+3	-1.0000000000000000E+0	-2.2026895862836682E-9	-1.8000000715255740E-1	-8.6087110773291897E-9
3.9066160000000000E+3	-1.0000000000000000E+0	-1.5492678251405321E-9	-2.3999999463558200E-1	-1.1114550169111231E-8
3.9075479999999998E+3	-1.0000000000000000E+0	-9.9025965205612465E-10	-3.0000001192092901E-1	-1.3145900368272120E-8
3.9085459999999998E+3	-1.0000000000000000E+0	-5.3930282462033574E-10	-3.6000001430511469E-1	-1.5161884192593789E-8
3.9095459999999998E+3	-1.0000000000000000E+0	-1.5885830151329830E-10	-4.1999998688697809E-1	-1.7150080466876719E-8
3.9105459999999998E+3	-1.0000000000000000E+0	2.1457672878116840E-13	-4.7999998927116388E-1	-1.9085849345401581E-8
3.9115459999999998E+3	-1.0000000000000000E+0	3.8981439604013352E-11	-5.4000002145767212E-1	-2.0851397053434081E-8
3.9125470000000000E+3	-1.0000000000000000E+0	-1.1391639714863901E-10	-6.0000002384185791E-1	-2.2405052035878729E-8
3.9135479999999998E+3	-1.0000000000000000E+0	-7.5016021172658043E-10	-6.6000002622604370E-1	-2.3786675740211649E-8
3.9145479999999998E+3	-1.0000000000000000E+0	-2.1267057004337179E-9	-7.2000002861022949E-1	-2.4859954095290959E-8
3.9155490000000000E+3	-1.0000000000000000E+0	-5.0188302402887083E-9	-7.7999997138977051E-1	-2.5674415482512810E-8
3.9165479999999998E+3	-1.0000000000000000E+0	-1.0845828235517269E-8	-8.3999997377395630E-1	-2.6187503721075700E-8
3.9175470000000000E+3	-1.0000000000000000E+0	-2.1963048268958118E-8	-8.9999997615814209E-1	-2.6442254608127769E-8
3.9185470000000000E+3	-1.0000000000000000E+0	-4.2382072962254817E-8	-9.5999997854232788E-1	-2.6475966308225910E-8
3.9195470000000000E+3	-1.0000000000000000E+0	-7.8515640211662685E-8	-1.0199999809265139E+0	-2.6454699764144610E-8
3.9205479999999998E+3	-1.0000000000000000E+0	-1.4272427506512031E-7	-1.0800000429153440E+0	-2.6184535428797059E-8
3.9215650000000000E+3	-1.0000000000000000E+0	-2.6506756967137330E-7	-1.1399999856948850E+0	-2.4020970101901181E-8
3.9231419999999998E+3	-1.0000000000000000E+0	-3.8136744251460192E-7	-1.2000000476837160E+0	-2.8102469684654349E-8
3.9235470000000000E+3	-1.0000000000000000E+0	-6.0445142935350305E-7	-1.2599999904632571E+0	-2.8509116845043539E-8
3.9245500000000002E+3	-1.0000000000000000E+0	-9.0652264361779089E-7	-1.3200000524520870E+0	-3.0014120966370683E-8
3.9255459999999998E+3	-1.0000000000000000E+0	-1.3125919622325451E-6	-1.3799999952316280E+0	-3.1680393419719621E-8
3.9265630000000001E+3	-1.0000000000000000E+0	-1.8059146214000070E-6	-1.4400000572204590E+0	-3.4331108622609463E-8
3.9275459999999998E+3	-1.0000000000000000E+0	-2.4191294869524431E-6	-1.5000000000000000E+0	-3.6988723195463542E-8
3.9285459999999998E+3	-1.0000000000000000E+0	-3.1400131774717011E-6	-1.5599999427795410E+0	-3.9972089638240498E-8
3.9295459999999998E+3	-1.0000000000000000E+0	-3.9578376345161806E-6	-1.6200000047683720E+0	-4.3286814133125517E-8
3.9305470000000000E+3	-1.0000000000000000E+0	-4.8509427870158106E-6	-1.6799999475479130E+0	-4.6918966489783997E-8
3.9315479999999998E+3	-1.0000000000000000E+0	-5.7961960919783451E-6	-1.7400000095367429E+0	-5.0921048710961258E-8
3.9325470000000000E+3	-1.0000000000000000E+0	-6.7709765971812894E-6	-1.7999999523162840E+0	-5.5235435780787163E-8
3.9335479999999998E+3	-1.0000000000000000E+0	-7.7501081250375137E-6	-1.8600000143051150E+0	-5.9866415824672003E-8
3.9345479999999998E+3	-1.0000000000000000E+0	-8.7281077867373824E-6	-1.9199999570846560E+0	-6.4764968499275710E-8
3.9355479999999998E+3	-1.0000000000000000E+0	-9.6882613433990628E-6	-1.9800000190734861E+0	-7.0027425635998952E-8
3.9365479999999998E+3	-1.0000000000000000E+0	-1.0655987352947699E-5	-2.0399999618530269E+0	-7.5112751574124559E-8
3.9375659999999998E+3	-1.0000000000000000E+0	-1.1536276360857300E-5	-2.0999999046325679E+0	-8.0380225142562267E-8
