Time (s)	VDS	IDS	VG	IGS
6.4600099999999998E+2	-1.0000000000000000E+0	-1.9811629670130060E-8	3.0000001192092901E-1	1.6683173953424560E-8
6.4699800000000005E+2	-1.0000000000000000E+0	-1.5729844093925749E-8	2.3999999463558200E-1	1.1461461113526640E-8
6.4799900000000002E+2	-1.0000000000000000E+0	-1.2528181159154880E-8	1.8000000715255740E-1	7.1983574656542259E-9
6.4899800000000005E+2	-1.0000000000000000E+0	-1.0212016121613491E-8	1.1999999731779100E-1	4.4552086464477716E-9
6.5091999999999996E+2	-1.0000000000000000E+0	-8.2301143677909749E-9	5.9999998658895493E-2	1.0661244109755330E-9
6.5199900000000002E+2	-1.0000000000000000E+0	-6.2855005644735229E-9	0.0000000000000000E+0	-1.8685102354254468E-9
6.5299900000000002E+2	-1.0000000000000000E+0	-4.7839998629228830E-9	-5.9999998658895493E-2	-4.5857193597953483E-9
6.5399800000000005E+2	-1.0000000000000000E+0	-3.6689400406686449E-9	-1.1999999731779100E-1	-6.7134737768981267E-9
6.5501800000000003E+2	-1.0000000000000000E+0	-2.4831772194033870E-9	-1.8000000715255740E-1	-8.8530418551613365E-9
6.5606600000000003E+2	-1.0000000000000000E+0	-1.6389132273531000E-9	-2.3999999463558200E-1	-1.1809146549524030E-8
6.5699699999999996E+2	-1.0000000000000000E+0	-1.0283589535475810E-9	-3.0000001192092901E-1	-1.3893878936244161E-8
6.5799699999999996E+2	-1.0000000000000000E+0	-7.4262618277032288E-10	-3.6000001430511469E-1	-1.5660512886483960E-8
6.5899900000000002E+2	-1.0000000000000000E+0	-8.9149476689698303E-10	-4.1999998688697809E-1	-1.7202234303681511E-8
6.5999800000000005E+2	-1.0000000000000000E+0	-1.7185092238136690E-9	-4.7999998927116388E-1	-1.8416285385569608E-8
6.6099599999999998E+2	-1.0000000000000000E+0	-3.7982226253063800E-9	-5.4000002145767212E-1	-1.9199704937022940E-8
6.6199699999999996E+2	-1.0000000000000000E+0	-8.1954478758916593E-9	-6.0000002384185791E-1	-1.9710398646566318E-8
6.6299800000000005E+2	-1.0000000000000000E+0	-1.6995180374124171E-8	-6.6000002622604370E-1	-1.9992196342855099E-8
6.6400099999999998E+2	-1.0000000000000000E+0	-3.3896434104008222E-8	-7.2000002861022949E-1	-2.0175837889269129E-8
6.6500400000000002E+2	-1.0000000000000000E+0	-6.5260742587724962E-8	-7.7999997138977051E-1	-2.0598637462398980E-8
6.6599900000000002E+2	-1.0000000000000000E+0	-1.2338435340097931E-7	-8.3999997377395630E-1	-2.0760655417007001E-8
6.6701499999999999E+2	-1.0000000000000000E+0	-2.0912611375933921E-7	-8.9999997615814209E-1	-2.1988917353610301E-8
6.6799800000000005E+2	-1.0000000000000000E+0	-3.4665643511289090E-7	-9.5999997854232788E-1	-2.3117303626918328E-8
6.6899800000000005E+2	-1.0000000000000000E+0	-5.7718062862477382E-7	-1.0199999809265139E+0	-2.2942161947980821E-8
6.7052300000000002E+2	-1.0000000000000000E+0	-8.0443595606993768E-7	-1.0800000429153440E+0	-2.7425063109376421E-8
6.7099800000000005E+2	-1.0000000000000000E+0	-1.1991166957159290E-6	-1.1399999856948850E+0	-2.7350521847324671E-8
6.7208299999999997E+2	-1.0000000000000000E+0	-1.5913998367977911E-6	-1.2000000476837160E+0	-3.1641139486282548E-8
6.7299800000000005E+2	-1.0000000000000000E+0	-2.0751381271111309E-6	-1.2599999904632571E+0	-3.4925616176906260E-8
6.7399800000000005E+2	-1.0000000000000000E+0	-2.5989520509028812E-6	-1.3200000524520870E+0	-3.8687158365746648E-8
6.7499800000000005E+2	-1.0000000000000000E+0	-3.1548081551591171E-6	-1.3799999952316280E+0	-4.2669988431498502E-8
6.7599699999999996E+2	-1.0000000000000000E+0	-3.7356053326220722E-6	-1.4400000572204590E+0	-4.6739113912508401E-8
6.7699699999999996E+2	-1.0000000000000000E+0	-4.3285572246531956E-6	-1.5000000000000000E+0	-5.0868916190438540E-8
6.7799800000000005E+2	-1.0000000000000000E+0	-4.9299501370114740E-6	-1.5599999427795410E+0	-5.5193318360124983E-8
6.7899699999999996E+2	-1.0000000000000000E+0	-5.5301843531196937E-6	-1.6200000047683720E+0	-5.9737978119756008E-8
6.7999699999999996E+2	-1.0000000000000000E+0	-6.1211812862893567E-6	-1.6799999475479130E+0	-6.4566314961211901E-8
6.8099800000000005E+2	-1.0000000000000000E+0	-6.6917750700667966E-6	-1.7400000095367429E+0	-6.9761561860559595E-8
6.8199900000000002E+2	-1.0000000000000000E+0	-7.2344823820458259E-6	-1.7999999523162840E+0	-7.5345695904616150E-8
6.8299900000000002E+2	-1.0000000000000000E+0	-7.7584109021699987E-6	-1.8600000143051150E+0	-8.1264367679523275E-8
6.8399800000000005E+2	-1.0000000000000000E+0	-8.2664846559055150E-6	-1.9199999570846560E+0	-8.7465238607364881E-8
6.8499900000000002E+2	-1.0000000000000000E+0	-8.7583821368752979E-6	-1.9800000190734861E+0	-9.4071481271384982E-8
6.8599800000000005E+2	-1.0000000000000000E+0	-9.2364489319152199E-6	-2.0399999618530269E+0	-1.0255169513584410E-7
6.8701499999999999E+2	-1.0000000000000000E+0	-9.7078200269606896E-6	-2.0999999046325679E+0	-1.0765921842903480E-7
6.8806500000000005E+2	-1.0000000000000000E+0	-1.0360276064602660E-5	-2.1600000858306880E+0	-1.1134982003113690E-7
6.9012099999999998E+2	-1.0000000000000000E+0	-1.0781645869428759E-5	-2.2200000286102290E+0	-1.2189316578314899E-7
6.9099900000000002E+2	-1.0000000000000000E+0	-1.1214566256967370E-5	-2.2799999713897710E+0	-1.3181794145111780E-7
6.9199900000000002E+2	-1.0000000000000000E+0	-1.1624908438534479E-5	-2.3399999141693120E+0	-1.4262806757869839E-7
6.9299699999999996E+2	-1.0000000000000000E+0	-1.2009787496936040E-5	-2.4000000953674321E+0	-1.5413188236834690E-7
6.9399699999999996E+2	-1.0000000000000000E+0	-1.2367415365588391E-5	-2.4600000381469731E+0	-1.6636610666864729E-7
6.9499699999999996E+2	-1.0000000000000000E+0	-1.2697481906798199E-5	-2.5199999809265141E+0	-1.7934155494003790E-7
6.9599599999999998E+2	-1.0000000000000000E+0	-1.2680911822826600E-5	-2.4600000381469731E+0	-1.5550816101494999E-7
6.9699699999999996E+2	-1.0000000000000000E+0	-1.2518047697085420E-5	-2.4000000953674321E+0	-1.3981508573124299E-7
6.9799699999999996E+2	-1.0000000000000000E+0	-1.2297928151383530E-5	-2.3399999141693120E+0	-1.2619518940937269E-7
6.9899800000000005E+2	-1.0000000000000000E+0	-1.2028336641378701E-5	-2.2799999713897710E+0	-1.1358284979223750E-7
6.9999800000000005E+2	-1.0000000000000000E+0	-1.1719667782017501E-5	-2.2200000286102290E+0	-1.0160886887433660E-7
7.0099800000000005E+2	-1.0000000000000000E+0	-1.1388575330784080E-5	-2.1600000858306880E+0	-8.8492654981564555E-8
7.0201499999999999E+2	-1.0000000000000000E+0	-1.1023521437891761E-5	-2.0999999046325679E+0	-7.8914759171766491E-8
7.0299800000000005E+2	-1.0000000000000000E+0	-1.0636806109687310E-5	-2.0399999618530269E+0	-6.9354371134977555E-8
7.0406700000000001E+2	-1.0000000000000000E+0	-1.0224640391243159E-5	-1.9800000190734861E+0	-5.8202921593419887E-8
7.0499699999999996E+2	-1.0000000000000000E+0	-9.7739548436948098E-6	-1.9199999570846560E+0	-4.8906432681405931E-8
7.0601499999999999E+2	-1.0000000000000000E+0	-9.3321987151284702E-6	-1.8600000143051150E+0	-3.9175485966325141E-8
7.0699800000000005E+2	-1.0000000000000000E+0	-8.8401066022925079E-6	-1.7999999523162840E+0	-3.0410372886535697E-8
7.0799699999999996E+2	-1.0000000000000000E+0	-8.3586510299937800E-6	-1.7400000095367429E+0	-2.2936367471970701E-8
7.0969600000000003E+2	-1.0000000000000000E+0	-7.8231150837382302E-6	-1.6799999475479130E+0	-1.3203274917827910E-8
7.0999800000000005E+2	-1.0000000000000000E+0	-7.1740528255759273E-6	-1.6200000047683720E+0	-7.8521971147438307E-9
7.1099900000000002E+2	-1.0000000000000000E+0	-6.5406643443566281E-6	-1.5599999427795410E+0	-2.0188093419193361E-9
7.1199699999999996E+2	-1.0000000000000000E+0	-5.8698115026345477E-6	-1.5000000000000000E+0	2.8330922052788310E-9
7.1299599999999998E+2	-1.0000000000000000E+0	-5.1658735173987216E-6	-1.4400000572204590E+0	6.7946674953134334E-9
7.1399599999999998E+2	-1.0000000000000000E+0	-4.4544945012603421E-6	-1.3799999952316280E+0	9.9334958036934040E-9
7.1499699999999996E+2	-1.0000000000000000E+0	-3.7701402106904421E-6	-1.3200000524520870E+0	1.2634289170421200E-8
7.1599800000000005E+2	-1.0000000000000000E+0	-3.1439219583262461E-6	-1.2599999904632571E+0	1.5191615077014831E-8
7.1699900000000002E+2	-1.0000000000000000E+0	-2.5872373043966950E-6	-1.2000000476837160E+0	1.7938017293772649E-8
7.1799699999999996E+2	-1.0000000000000000E+0	-2.1056985133327540E-6	-1.1399999856948850E+0	2.0773148534658500E-8
7.1899699999999996E+2	-1.0000000000000000E+0	-1.6962909512585609E-6	-1.0800000429153440E+0	2.2839927282802819E-8
7.2006600000000003E+2	-1.0000000000000000E+0	-1.3543700561058360E-6	-1.0199999809265139E+0	2.7071250130461522E-8
7.2099699999999996E+2	-1.0000000000000000E+0	-1.0712670928114680E-6	-9.5999997854232788E-1	3.0616750024137218E-8
7.2199699999999996E+2	-1.0000000000000000E+0	-8.3307327258808073E-7	-8.9999997615814209E-1	3.3592773007740113E-8
7.2301599999999996E+2	-1.0000000000000000E+0	-6.4247200270983740E-7	-8.3999997377395630E-1	3.6906982359141687E-8
7.2399800000000005E+2	-1.0000000000000000E+0	-4.8005654207372572E-7	-7.7999997138977051E-1	3.9152013187049312E-8
7.2499699999999996E+2	-1.0000000000000000E+0	-3.4743618471111399E-7	-7.2000002861022949E-1	4.0610586893308209E-8
7.2599900000000002E+2	-1.0000000000000000E+0	-2.4223447780968849E-7	-6.6000002622604370E-1	4.1245009185786330E-8
7.2699800000000005E+2	-1.0000000000000000E+0	-1.1469399652241920E-7	-6.0000002384185791E-1	2.6864958257988288E-8
7.2919899999999995E+2	-1.0000000000000000E+0	-7.6416860395056574E-8	-5.4000002145767212E-1	3.2257986504191649E-8
7.3001400000000001E+2	-1.0000000000000000E+0	-4.9355207920598332E-8	-4.7999998927116388E-1	3.3428705137339421E-8
7.3099800000000005E+2	-1.0000000000000000E+0	-3.0838776865493862E-8	-4.1999998688697809E-1	3.4262765069570378E-8
7.3199699999999996E+2	-1.0000000000000000E+0	-2.0477486373238211E-8	-3.6000001430511469E-1	3.5527481401231853E-8
7.3299800000000005E+2	-1.0000000000000000E+0	-1.5477167991662100E-8	-3.0000001192092901E-1	3.7075079006854139E-8
7.3399800000000005E+2	-1.0000000000000000E+0	-1.3836336520967050E-8	-2.3999999463558200E-1	3.8534452073690772E-8
7.3499900000000002E+2	-1.0000000000000000E+0	-1.4128279879344060E-8	-1.8000000715255740E-1	3.9135123586220288E-8
7.3606500000000005E+2	-1.0000000000000000E+0	-1.5365410277468069E-8	-1.1999999731779100E-1	4.0951608326622590E-8
7.3699699999999996E+2	-1.0000000000000000E+0	-1.6903793920164389E-8	-5.9999998658895493E-2	4.2013063250578852E-8
7.3799699999999996E+2	-1.0000000000000000E+0	-1.8451965289045799E-8	0.0000000000000000E+0	4.3176125785748809E-8
7.3899800000000005E+2	-1.0000000000000000E+0	-2.0051050597658101E-8	5.9999998658895493E-2	4.4345714655946722E-8
7.3999699999999996E+2	-1.0000000000000000E+0	-2.1814740236436588E-8	1.1999999731779100E-1	4.5477261068072039E-8
7.4100000000000000E+2	-1.0000000000000000E+0	-2.3870050824825739E-8	1.8000000715255740E-1	4.6826528432575287E-8
7.4199900000000002E+2	-1.0000000000000000E+0	-2.6348745407744900E-8	2.3999999463558200E-1	4.8491024529084832E-8
7.4299699999999996E+2	-1.0000000000000000E+0	-2.9353190100778189E-8	3.0000001192092901E-1	5.0419117769706651E-8
7.4399800000000005E+2	-1.0000000000000000E+0	-3.3011723132858612E-8	3.6000001430511469E-1	5.2765166458357271E-8
7.4499699999999996E+2	-1.0000000000000000E+0	-3.7470829994390442E-8	4.1999998688697809E-1	5.5546664157191117E-8
7.4599699999999996E+2	-1.0000000000000000E+0	-4.2757964280326632E-8	4.7999998927116388E-1	5.8926762136479738E-8
7.4699699999999996E+2	-1.0000000000000000E+0	-4.7564185479131993E-8	5.4000002145767212E-1	5.9348248981905271E-8
7.4886900000000003E+2	-1.0000000000000000E+0	-3.8265991264552213E-8	4.7999998927116388E-1	4.0463483230723802E-8
7.5000199999999995E+2	-1.0000000000000000E+0	-3.0422771857274711E-8	4.1999998688697809E-1	2.9891371156054447E-8
7.5099800000000005E+2	-1.0000000000000000E+0	-2.4090551775657328E-8	3.6000001430511469E-1	2.2355616025038220E-8
7.5206500000000005E+2	-1.0000000000000000E+0	-1.9055331534900691E-8	3.0000001192092901E-1	1.5578686785033821E-8
7.5299800000000005E+2	-1.0000000000000000E+0	-1.5115952933797420E-8	2.3999999463558200E-1	1.0567879904499479E-8
7.5399900000000002E+2	-1.0000000000000000E+0	-1.2027490114974169E-8	1.8000000715255740E-1	6.4654588349810638E-9
7.5499900000000002E+2	-1.0000000000000000E+0	-9.5666052857268369E-9	1.1999999731779100E-1	2.9487372543712809E-9
7.5599699999999996E+2	-1.0000000000000000E+0	-7.5839521329612580E-9	5.9999998658895493E-2	-8.7046626850995068E-11
7.5699800000000005E+2	-1.0000000000000000E+0	-5.9048415046447636E-9	0.0000000000000000E+0	-2.7888298337330748E-9
7.5799699999999996E+2	-1.0000000000000000E+0	-4.5017243266443066E-9	-5.9999998658895493E-2	-5.3342819050783419E-9
7.5899800000000005E+2	-1.0000000000000000E+0	-3.3042073521727389E-9	-1.1999999731779100E-1	-7.7873352211099700E-9
7.5999800000000005E+2	-1.0000000000000000E+0	-2.3002624249812702E-9	-1.8000000715255740E-1	-1.0105693171169610E-8
7.6099800000000005E+2	-1.0000000000000000E+0	-1.4855504604227580E-9	-2.3999999463558200E-1	-1.2303674523650440E-8
7.6199800000000005E+2	-1.0000000000000000E+0	-9.0868473856531295E-10	-3.0000001192092901E-1	-1.4346635879292080E-8
7.6299699999999996E+2	-1.0000000000000000E+0	-7.3517564258551715E-10	-3.6000001430511469E-1	-1.6190039531238650E-8
7.6399599999999998E+2	-1.0000000000000000E+0	-8.0794099188707946E-10	-4.1999998688697809E-1	-1.7582511446789791E-8
7.6499699999999996E+2	-1.0000000000000000E+0	-1.6854166950963641E-9	-4.7999998927116388E-1	-1.8702877468967930E-8
7.6599699999999996E+2	-1.0000000000000000E+0	-3.7805198971341269E-9	-5.4000002145767212E-1	-1.9455956845604309E-8
7.6699800000000005E+2	-1.0000000000000000E+0	-8.9393976665519403E-9	-6.0000002384185791E-1	-1.7615020553307659E-8
7.6854100000000005E+2	-1.0000000000000000E+0	-1.6389680723705169E-8	-6.6000002622604370E-1	-2.1354056300992849E-8
7.6899800000000005E+2	-1.0000000000000000E+0	-3.3595430437571849E-8	-7.2000002861022949E-1	-2.0876180784057400E-8
7.7000000000000000E+2	-1.0000000000000000E+0	-6.4929487564313604E-8	-7.7999997138977051E-1	-2.0948839107859378E-8
7.7100099999999998E+2	-1.0000000000000000E+0	-1.2369977753223790E-7	-8.3999997377395630E-1	-2.1000314376351529E-8
7.7201499999999999E+2	-1.0000000000000000E+0	-2.1007848260978790E-7	-8.9999997615814209E-1	-2.2026050316981130E-8
7.7300099999999998E+2	-1.0000000000000000E+0	-3.4949397331729410E-7	-9.5999997854232788E-1	-2.3158836626180349E-8
7.7399900000000002E+2	-1.0000000000000000E+0	-5.5218589523065020E-7	-1.0199999809265139E+0	-2.4706375612026928E-8
7.7499699999999996E+2	-1.0000000000000000E+0	-8.3107232740076142E-7	-1.0800000429153440E+0	-2.6410770459506239E-8
7.7599699999999996E+2	-1.0000000000000000E+0	-1.2010264072159771E-6	-1.1399999856948850E+0	-2.7997195672924139E-8
7.7701499999999999E+2	-1.0000000000000000E+0	-1.6183482784981611E-6	-1.2000000476837160E+0	-3.1444955084225512E-8
7.7799699999999996E+2	-1.0000000000000000E+0	-2.1063744952698471E-6	-1.2599999904632571E+0	-3.4804617854433672E-8
7.7899800000000005E+2	-1.0000000000000000E+0	-2.6355135105404770E-6	-1.3200000524520870E+0	-3.8661969625763959E-8
7.7999699999999996E+2	-1.0000000000000000E+0	-3.1966185360943200E-6	-1.3799999952316280E+0	-4.2634106023342610E-8
7.8099699999999996E+2	-1.0000000000000000E+0	-3.7824570426892019E-6	-1.4400000572204590E+0	-4.6702719913582768E-8
7.8199699999999996E+2	-1.0000000000000000E+0	-4.3827544686791953E-6	-1.5000000000000000E+0	-5.0911033611100720E-8
7.8299599999999998E+2	-1.0000000000000000E+0	-4.9930799832509357E-6	-1.5599999427795410E+0	-5.4093874268801301E-8
7.8406200000000001E+2	-1.0000000000000000E+0	-5.5994305512285791E-6	-1.6200000047683720E+0	-5.9788575867969484E-8
7.8499699999999996E+2	-1.0000000000000000E+0	-6.1924765759613357E-6	-1.6799999475479130E+0	-6.4647018405139533E-8
7.8599800000000005E+2	-1.0000000000000000E+0	-6.9006391640868969E-6	-1.7400000095367429E+0	-6.5215147060371237E-8
7.8808500000000004E+2	-1.0000000000000000E+0	-7.4223671617801301E-6	-1.7999999523162840E+0	-7.2236872483699699E-8
7.8899699999999996E+2	-1.0000000000000000E+0	-7.9422707131016068E-6	-1.8600000143051150E+0	-7.8580704609976237E-8
7.8999900000000002E+2	-1.0000000000000000E+0	-8.4408293332671747E-6	-1.9199999570846560E+0	-8.5323250686997198E-8
7.9099699999999996E+2	-1.0000000000000000E+0	-8.9343839135835879E-6	-1.9800000190734861E+0	-9.2228283676831779E-8
7.9199800000000005E+2	-1.0000000000000000E+0	-9.4142287707654759E-6	-2.0399999618530269E+0	-9.9405980336086941E-8
7.9299800000000005E+2	-1.0000000000000000E+0	-9.8871050795423798E-6	-2.0999999046325679E+0	-1.0855662679887250E-7
7.9401499999999999E+2	-1.0000000000000000E+0	-1.0356509847042620E-5	-2.1600000858306880E+0	-1.1506378427839080E-7
7.9501499999999999E+2	-1.0000000000000000E+0	-1.0794960871862710E-5	-2.2200000286102290E+0	-1.2418890094068050E-7
7.9599800000000005E+2	-1.0000000000000000E+0	-1.1242985237913670E-5	-2.2799999713897710E+0	-1.3353967176499279E-7
7.9699800000000005E+2	-1.0000000000000000E+0	-1.1674033885356041E-5	-2.3399999141693120E+0	-1.4368522727181701E-7
7.9799699999999996E+2	-1.0000000000000000E+0	-1.2078714462404610E-5	-2.4000000953674321E+0	-1.5434790157087261E-7
7.9899699999999996E+2	-1.0000000000000000E+0	-1.2472104572225360E-5	-2.4600000381469731E+0	-1.6523932799827890E-7
8.0006399999999996E+2	-1.0000000000000000E+0	-1.2834012522944249E-5	-2.5199999809265141E+0	-1.7840159216575560E-7
8.0099599999999998E+2	-1.0000000000000000E+0	-1.2847101061197460E-5	-2.4600000381469731E+0	-1.5422689614297269E-7
8.0199699999999996E+2	-1.0000000000000000E+0	-1.2706636880466251E-5	-2.4000000953674321E+0	-1.3873267334929551E-7
8.0301700000000005E+2	-1.0000000000000000E+0	-1.2489318578445820E-5	-2.3399999141693120E+0	-1.2475287292090800E-7
8.0399800000000005E+2	-1.0000000000000000E+0	-1.2216615687066220E-5	-2.2799999713897710E+0	-1.1225998264308150E-7
8.0499800000000005E+2	-1.0000000000000000E+0	-1.1900746358151080E-5	-2.2200000286102290E+0	-1.0060560384772539E-7
8.0599800000000005E+2	-1.0000000000000000E+0	-1.1548757356649730E-5	-2.1600000858306880E+0	-8.8731624714455392E-8
8.0766700000000003E+2	-1.0000000000000000E+0	-1.1167036973347420E-5	-2.0999999046325679E+0	-7.7504637374659069E-8
8.0799800000000005E+2	-1.0000000000000000E+0	-1.0754644790722520E-5	-2.0399999618530269E+0	-6.7814717397141066E-8
8.0899900000000002E+2	-1.0000000000000000E+0	-1.0335850674891839E-5	-1.9800000190734861E+0	-5.7797457486685737E-8
8.0999800000000005E+2	-1.0000000000000000E+0	-9.8680675364448689E-6	-1.9199999570846560E+0	-4.8629392068733068E-8
8.1101499999999999E+2	-1.0000000000000000E+0	-9.4147444542613812E-6	-1.8600000143051150E+0	-3.9040386923261388E-8
8.1199900000000002E+2	-1.0000000000000000E+0	-8.9156483227270655E-6	-1.7999999523162840E+0	-3.0314673438169848E-8
8.1299800000000005E+2	-1.0000000000000000E+0	-8.3866189015679993E-6	-1.7400000095367429E+0	-2.2178626934987730E-8
8.1399800000000005E+2	-1.0000000000000000E+0	-7.8224056778708473E-6	-1.6799999475479130E+0	-1.4740050069406150E-8
8.1499800000000005E+2	-1.0000000000000000E+0	-7.2187626756203827E-6	-1.6200000047683720E+0	-9.2326883915916369E-9
8.1606500000000005E+2	-1.0000000000000000E+0	-6.5775275288615384E-6	-1.5599999427795410E+0	-2.1139741068765261E-9
8.1699699999999996E+2	-1.0000000000000000E+0	-5.8941959650837816E-6	-1.5000000000000000E+0	2.7254700718515319E-9
8.1799699999999996E+2	-1.0000000000000000E+0	-5.1853940021828748E-6	-1.4400000572204590E+0	6.7237140299880593E-9
8.1899599999999998E+2	-1.0000000000000000E+0	-4.4657767830358353E-6	-1.3799999952316280E+0	9.9024299871075527E-9
8.1999699999999996E+2	-1.0000000000000000E+0	-3.7766885725432080E-6	-1.3200000524520870E+0	1.2560605888722880E-8
8.2099800000000005E+2	-1.0000000000000000E+0	-3.1435954497283092E-6	-1.2599999904632571E+0	1.5080320991955890E-8
8.2200000000000000E+2	-1.0000000000000000E+0	-2.5860392725007841E-6	-1.2000000476837160E+0	1.7786776496109269E-8
8.2299900000000002E+2	-1.0000000000000000E+0	-2.1037947135482682E-6	-1.1399999856948850E+0	2.0657694221881681E-8
8.2399800000000005E+2	-1.0000000000000000E+0	-1.6943287164394860E-6	-1.0800000429153440E+0	2.3700129858639229E-8
8.2499800000000005E+2	-1.0000000000000000E+0	-1.2595284033523060E-6	-1.0199999809265139E+0	2.2684323752741878E-8
8.2724000000000001E+2	-1.0000000000000000E+0	-1.0139870028069711E-6	-9.5999997854232788E-1	2.8154016007420068E-8
8.2799800000000005E+2	-1.0000000000000000E+0	-7.9004297504070564E-7	-8.9999997615814209E-1	3.1622136020814651E-8
